PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Cabin_num,Side,Group,Group_num,Family
1829_06,Europa,False,TRAPPIST-1e,29.0,False,0.0,699.0,0.0,0.0,1955.0,False,D,56,P,1829,6,Persed
1831_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,288,S,1831,1,Gordanieves
1833_01,Europa,False,55 Cancri e,48.0,False,140.0,127.0,0.0,4102.0,521.0,False,C,61,P,1833,1,Scoudelle
1834_01,Mars,False,TRAPPIST-1e,26.0,False,17.0,0.0,1582.0,0.0,0.0,True,F,354,S,1834,1,Pony
1836_01,Earth,False,TRAPPIST-1e,23.0,False,1639.0,1218.0,0.0,1.0,0.0,True,F,362,P,1836,1,Meleon
1841_01,Earth,False,TRAPPIST-1e,55.0,False,1104.0,0.0,0.0,0.0,0.0,False,F,365,P,1841,1,Flynney
1843_01,Europa,False,TRAPPIST-1e,46.0,False,2249.0,153.0,137.0,0.0,194.0,False,E,112,P,1843,1,Unaasor
1844_01,Earth,False,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,1381.0,False,F,355,S,1844,1,Stannondez
1844_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,289,S,1844,2,Stannondez
1844_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,289,S,1844,3,Stannondez
1846_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,788.0,16.0,False,F,366,P,1846,1,Mejiamsey
1847_01,Earth,False,TRAPPIST-1e,65.0,False,5.0,317.0,0.0,0.0,123.0,False,G,290,S,1847,1,Tuckers
1848_01,Earth,False,TRAPPIST-1e,29.0,False,181.0,0.0,2.0,0.0,663.0,False,G,291,S,1848,1,Gilleranks
1849_01,Earth,False,TRAPPIST-1e,25.0,False,113.0,0.0,0.0,1282.0,0.0,False,F,367,P,1849,1,Sellentry
1850_01,Earth,False,PSO J318.5-22,54.0,False,0.0,316.0,257.0,0.0,0.0,False,F,356,S,1850,1,Schwardson
1850_02,Earth,False,55 Cancri e,25.0,False,0.0,0.0,1.0,735.0,25.0,False,F,356,S,1850,2,Schwardson
1853_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,302,P,1853,1,Webstenson
1854_01,Europa,False,55 Cancri e,53.0,False,0.0,13527.0,0.0,0.0,771.0,True,A,22,S,1854,1,Unprive
1855_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,303,P,1855,1,Jenson
1855_02,Earth,False,TRAPPIST-1e,39.0,False,0.0,43.0,864.0,0.0,85.0,False,E,113,P,1855,2,Jenson
1856_01,Earth,False,TRAPPIST-1e,22.0,False,8.0,710.0,0.0,27.0,0.0,True,F,368,P,1856,1,Combson
1857_01,Mars,False,55 Cancri e,31.0,False,120.0,0.0,657.0,52.0,0.0,False,D,63,S,1857,1,Emone
1859_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,357,S,1859,1,Seen
1860_01,Europa,False,TRAPPIST-1e,35.0,True,0.0,1.0,0.0,0.0,3156.0,False,A,13,P,1860,1,Headfair
1860_02,Europa,False,55 Cancri e,35.0,False,95.0,3441.0,0.0,391.0,318.0,False,A,13,P,1860,2,Headfair
1861_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,358,S,1861,1,Clake
1861_02,Mars,False,TRAPPIST-1e,61.0,False,953.0,415.0,974.0,0.0,133.0,False,F,358,S,1861,2,Clake
1863_01,Earth,False,55 Cancri e,58.0,False,14.0,0.0,1081.0,0.0,0.0,True,F,370,P,1863,1,Handertiz
1864_01,Mars,False,TRAPPIST-1e,26.0,False,1752.0,22.0,0.0,4.0,0.0,False,D,64,S,1864,1,Erflé
1865_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,292,S,1865,1,Roses
1865_02,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,G,292,S,1865,2,Roses
1865_03,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,G,292,S,1865,3,Owery
1865_04,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,292,S,1865,4,Roses
1865_05,Earth,False,TRAPPIST-1e,25.0,False,0.0,60.0,0.0,646.0,1115.0,False,G,292,S,1865,5,Roses
1865_06,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,G,292,S,1865,6,Roses
1866_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,865.0,False,F,371,P,1866,1,Wolffy
1868_01,Mars,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,F,372,P,1868,1,Fincy
1871_01,Europa,False,TRAPPIST-1e,31.0,True,0.0,1983.0,0.0,172.0,52.0,True,C,70,S,1871,1,Spedlybood
1872_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,E,139,S,1872,1,Wala
1873_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,G,293,S,1873,1,Barrison
1874_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,305,P,1874,1,Woodgezalez
1874_02,Earth,False,PSO J318.5-22,29.0,False,0.0,0.0,0.0,486.0,1479.0,False,F,374,P,1874,2,Woodgezalez
1877_01,Earth,False,TRAPPIST-1e,37.0,False,28.0,25.0,26.0,806.0,3.0,False,G,306,P,1877,1,Ellahan
1878_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,724.0,0.0,False,F,375,P,1878,1,Chenson
1879_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,583.0,1789.0,19.0,1009.0,False,D,58,P,1879,1,Inderly
1880_01,Earth,False,55 Cancri e,20.0,False,470.0,128.0,0.0,0.0,9.0,False,F,376,P,1880,1,Clean
1881_01,Earth,False,TRAPPIST-1e,20.0,False,2215.0,0.0,0.0,86.0,0.0,True,F,377,P,1881,1,Valey
1882_01,Europa,False,55 Cancri e,18.0,False,0.0,16263.0,72.0,0.0,15.0,True,C,71,S,1882,1,Antcal
1882_02,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,F,603,S,1882,2,Antcal
1884_01,Mars,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,False,E,140,S,1884,1,Meake
1886_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,3.0,176.0,611.0,0.0,False,E,141,S,1886,1,Morrows
1887_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,88.0,718.0,46.0,0.0,False,G,295,S,1887,1,Pooley
1888_01,Earth,False,TRAPPIST-1e,30.0,False,116.0,0.0,0.0,728.0,29.0,True,F,361,S,1888,1,Barrelliver
1889_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,22.0,0.0,702.0,False,F,378,P,1889,1,Hewson
1889_02,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G,307,P,1889,2,Hewson
1890_01,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,False,G,308,P,1890,1,Englence
1891_01,Mars,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,False,E,142,S,1891,1,Thrush
1892_01,Europa,False,TRAPPIST-1e,50.0,False,5.0,809.0,0.0,309.0,731.0,True,D,59,P,1892,1,Couseced
1892_02,Europa,False,TRAPPIST-1e,29.0,False,4.0,841.0,0.0,363.0,1107.0,True,D,59,P,1892,2,Stpingepid
1892_03,Europa,False,55 Cancri e,19.0,False,0.0,748.0,158.0,5037.0,44.0,False,D,59,P,1892,3,Stpingepid
1897_01,Europa,False,55 Cancri e,39.0,False,0.0,10153.0,1.0,78.0,5063.0,True,C,72,S,1897,1,Gocent
1897_02,Europa,False,TRAPPIST-1e,38.0,False,0.0,354.0,0.0,1806.0,0.0,True,C,72,S,1897,2,Gocent
1898_01,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,296,S,1898,1,Fishopper
1899_01,Earth,False,PSO J318.5-22,25.0,False,11.0,44.0,397.0,0.0,0.0,False,G,297,S,1899,1,Curton
1901_01,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,A,14,P,1901,1,Tractive
1901_02,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,A,14,P,1901,2,Tractive
1902_01,Earth,False,TRAPPIST-1e,19.0,False,42.0,0.0,345.0,1431.0,0.0,False,G,298,S,1902,1,Carvis
1903_01,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,G,309,P,1903,1,Loway
1905_01,Earth,False,55 Cancri e,40.0,False,1465.0,39.0,0.0,0.0,1225.0,False,F,364,S,1905,1,Torrez
1906_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,299,S,1906,1,Booneid
1907_01,Europa,False,TRAPPIST-1e,50.0,False,0.0,1810.0,0.0,126.0,247.0,False,D,60,P,1907,1,Neceriont
1908_01,Mars,False,TRAPPIST-1e,18.0,False,1218.0,0.0,34.0,1095.0,0.0,False,E,115,P,1908,1,Chcak
1911_01,Earth,False,TRAPPIST-1e,46.0,False,8.0,652.0,0.0,5.0,90.0,False,G,300,S,1911,1,Cartez
1915_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,51.0,0.0,37.0,704.0,False,E,116,P,1915,1,Hurchez
1916_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,D,61,P,1916,1,Castery
1916_02,Europa,False,55 Cancri e,22.0,False,1744.0,79.0,0.0,12.0,1514.0,False,D,61,P,1916,2,Castery
1918_01,Europa,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,A,23,S,1918,1,Assibler
1918_02,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,A,23,S,1918,2,Assibler
1918_03,Europa,False,TRAPPIST-1e,38.0,False,34.0,2043.0,0.0,1339.0,0.0,True,A,23,S,1918,3,Assibler
1920_01,Mars,False,TRAPPIST-1e,46.0,False,731.0,0.0,288.0,0.0,2.0,False,E,117,P,1920,1,Horte
1922_01,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,G,303,S,1922,1,Hickson
1923_01,Europa,False,TRAPPIST-1e,63.0,False,0.0,4286.0,18.0,4.0,872.0,True,C,65,P,1923,1,Dister
1923_02,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,C,65,P,1923,2,Dister
1925_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,False,G,304,S,1925,1,Matts
1926_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,305,S,1926,1,Conney
1927_01,Mars,False,TRAPPIST-1e,55.0,False,2424.0,0.0,1.0,0.0,284.0,False,D,66,S,1927,1,Hapie
1928_01,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,107.0,166.0,388.0,True,E,144,S,1928,1,Anthon
1931_01,Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,C,73,S,1931,1,Dressink
1933_01,Earth,False,TRAPPIST-1e,45.0,False,10.0,0.0,0.0,0.0,0.0,True,E,118,P,1933,1,Hammons
1935_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,307,S,1935,1,Gallenry
1937_01,Earth,False,TRAPPIST-1e,47.0,False,7.0,877.0,17.0,0.0,0.0,False,F,368,S,1937,1,Knoxtones
1938_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,1508.0,110.0,117.0,True,F,369,S,1938,1,Charpelaney
1939_01,Mars,False,TRAPPIST-1e,57.0,True,975.0,0.0,295.0,39.0,0.0,False,F,385,P,1939,1,Burta
1939_02,Mars,False,TRAPPIST-1e,13.0,False,3037.0,10.0,43.0,0.0,0.0,False,D,62,P,1939,2,Burta
1940_01,Mars,False,TRAPPIST-1e,27.0,False,120.0,0.0,1476.0,3.0,0.0,False,F,386,P,1940,1,Bate
1941_01,Earth,False,TRAPPIST-1e,20.0,False,717.0,0.0,0.0,0.0,0.0,False,F,370,S,1941,1,Hendrewsons
1942_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,444.0,328.0,56.0,0.0,False,G,312,P,1942,1,Gaineyerson
1945_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,787.0,0.0,0.0,False,E,120,P,1945,1,Guezaley
1946_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,53.0,731.0,0.0,False,G,313,P,1946,1,Castannison
1947_01,Earth,False,TRAPPIST-1e,21.0,False,942.0,0.0,0.0,0.0,7.0,False,F,372,S,1947,1,Vandan
1950_01,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,101.0,1357.0,False,F,374,S,1950,1,Welles
1952_01,Earth,False,TRAPPIST-1e,23.0,False,382.0,0.0,398.0,8.0,0.0,False,E,121,P,1952,1,Boa
1953_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,717.0,False,F,387,P,1953,1,Bradlerson
1956_01,Mars,False,TRAPPIST-1e,37.0,False,2765.0,0.0,1134.0,0.0,0.0,False,D,68,S,1956,1,Pread
1956_02,Mars,False,PSO J318.5-22,44.0,False,708.0,0.0,5.0,0.0,74.0,True,D,68,S,1956,2,Pread
1957_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,G,309,S,1957,1,Maynardner
1959_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,C,66,P,1959,1,Exibuctich
1959_02,Europa,False,TRAPPIST-1e,40.0,False,0.0,382.0,0.0,1.0,3822.0,False,C,66,P,1959,2,Exibuctich
1959_03,Europa,False,55 Cancri e,29.0,False,0.0,433.0,4899.0,393.0,260.0,True,C,66,P,1959,3,Exibuctich
1960_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,E,122,P,1960,1,Lynnerett
1960_02,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,677.0,4.0,0.0,True,E,122,P,1960,2,Lynnerett
1961_01,Earth,False,TRAPPIST-1e,35.0,False,302.0,6.0,0.0,6.0,613.0,True,G,315,P,1961,1,Giller
1962_01,Earth,False,TRAPPIST-1e,24.0,False,3.0,361.0,94.0,824.0,160.0,False,F,390,P,1962,1,Buckeenez
1962_02,Earth,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,316,P,1962,2,Buckeenez
1962_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,316,P,1962,3,Ryanga
1963_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,1200.0,17.0,False,F,391,P,1963,1,Fowlaney
1964_01,Europa,False,TRAPPIST-1e,63.0,False,0.0,869.0,1.0,375.0,3377.0,False,C,74,S,1964,1,Righturter
1967_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,G,318,P,1967,1,Humphreyes
1968_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True,G,319,P,1968,1,Traverdy
1969_01,Europa,False,55 Cancri e,27.0,False,0.0,21066.0,0.0,2448.0,2293.0,True,C,75,S,1969,1,Sandul
1971_01,Earth,False,PSO J318.5-22,54.0,False,3.0,0.0,56.0,633.0,0.0,False,F,375,S,1971,1,Irwinson
1973_01,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,A,24,S,1973,1,Clindy
1974_01,Mars,False,TRAPPIST-1e,41.0,False,3702.0,0.0,1.0,0.0,18.0,False,D,63,P,1974,1,Cusa
1975_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,10.0,761.0,False,G,310,S,1975,1,Hobbinson
1976_01,Europa,False,55 Cancri e,23.0,False,0.0,8037.0,0.0,1.0,2.0,True,B,82,S,1976,1,Craleve
1976_02,Europa,False,TRAPPIST-1e,34.0,False,15.0,3578.0,0.0,529.0,473.0,True,B,82,S,1976,2,Lansuffle
1976_03,Europa,True,55 Cancri e,26.0,True,0.0,0.0,0.0,0.0,0.0,True,B,82,S,1976,3,Lansuffle
1976_04,Europa,False,TRAPPIST-1e,39.0,False,1.0,2972.0,0.0,3175.0,1.0,False,B,82,S,1976,4,Lansuffle
1976_05,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,82,S,1976,5,Lansuffle
1976_06,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,B,82,S,1976,6,Lansuffle
1976_07,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,82,S,1976,7,Craleve
1977_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,393,P,1977,1,Paska
1978_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,311,S,1978,1,Panther
1979_01,Earth,False,TRAPPIST-1e,26.0,False,401.0,0.0,693.0,62.0,0.0,False,F,376,S,1979,1,Moodson
1980_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,312,S,1980,1,Browlerson
1980_02,Earth,False,TRAPPIST-1e,29.0,False,1434.0,5.0,0.0,0.0,0.0,False,G,312,S,1980,2,Freevenson
1980_03,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,G,312,S,1980,3,Browlerson
1981_01,Earth,False,TRAPPIST-1e,27.0,False,196.0,602.0,0.0,0.0,198.0,False,E,124,P,1981,1,Cobson
1983_01,Earth,False,PSO J318.5-22,17.0,False,414.0,0.0,139.0,28.0,173.0,False,G,320,P,1983,1,Cooperkins
1984_01,Europa,False,55 Cancri e,37.0,False,0.0,3166.0,0.0,91.0,6.0,True,F,603,S,1984,1,Wassid
1985_01,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,394,P,1985,1,Facle
1988_01,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,False,G,321,P,1988,1,Wallerson
1991_01,Earth,False,55 Cancri e,22.0,False,0.0,0.0,30.0,499.0,138.0,False,F,378,S,1991,1,Palmes
1991_02,Earth,False,TRAPPIST-1e,22.0,False,213.0,85.0,352.0,12.0,1.0,True,E,146,S,1991,2,Palmes
1992_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,379,S,1992,1,Killé
1993_01,Earth,False,TRAPPIST-1e,31.0,False,1062.0,0.0,802.0,71.0,0.0,False,F,380,S,1993,1,Fishopper
1994_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,249.0,537.0,5.0,True,E,125,P,1994,1,Pagedy
1995_01,Earth,False,PSO J318.5-22,30.0,False,231.0,0.0,0.0,274.0,26.0,False,G,314,S,1995,1,Sterreray
1996_01,Earth,False,TRAPPIST-1e,15.0,False,12.0,25.0,197.0,631.0,0.0,False,F,381,S,1996,1,Fryan
1997_01,Earth,False,TRAPPIST-1e,42.0,False,37.0,1670.0,0.0,0.0,0.0,True,G,315,S,1997,1,Hartley
1999_01,Earth,False,TRAPPIST-1e,55.0,False,373.0,1.0,1.0,496.0,0.0,False,F,383,S,1999,1,Kimons
2000_01,Europa,False,55 Cancri e,28.0,False,5.0,2676.0,13.0,0.0,157.0,True,C,76,S,2000,1,Plattering
2001_01,Earth,False,TRAPPIST-1e,33.0,False,673.0,194.0,548.0,59.0,40.0,False,F,396,P,2001,1,Pittler
2003_01,Earth,False,TRAPPIST-1e,19.0,False,3.0,6.0,20.0,60.0,719.0,False,G,323,P,2003,1,Oconley
2006_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,856.0,0.0,0.0,5.0,False,F,386,S,2006,1,Moorez
2006_02,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,317,S,2006,2,Moorez
2006_03,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,317,S,2006,3,Moorez
2007_01,Europa,False,55 Cancri e,30.0,False,0.0,5734.0,0.0,5.0,1.0,True,A,25,S,2007,1,Gocent
2009_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,B,59,P,2009,1,Contery
2009_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,59,P,2009,2,Contery
2009_03,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,59,P,2009,3,Contery
2010_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,324,P,2010,1,Gregordy
2011_01,Earth,True,PSO J318.5-22,46.0,False,0.0,0.0,0.0,0.0,0.0,False,G,318,S,2011,1,Bartines
2012_01,Europa,False,55 Cancri e,30.0,True,1250.0,865.0,0.0,3725.0,5416.0,False,B,60,P,2012,1,Amincrerus
2013_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,804.0,False,F,398,P,2013,1,Water
2015_01,Earth,False,TRAPPIST-1e,19.0,False,1139.0,18.0,0.0,0.0,671.0,True,F,387,S,2015,1,Hickett
2019_01,Europa,False,55 Cancri e,22.0,False,0.0,5183.0,0.0,1080.0,2.0,True,B,83,S,2019,1,Oppressive
2019_02,Europa,False,55 Cancri e,20.0,False,0.0,162.0,0.0,148.0,7619.0,False,B,83,S,2019,2,Oppressive
2022_01,Earth,False,PSO J318.5-22,36.0,False,0.0,809.0,0.0,86.0,0.0,False,F,390,S,2022,1,Houseson
2024_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,322,S,2024,1,Kinson
2024_02,Earth,False,55 Cancri e,17.0,False,44.0,1535.0,10.0,51.0,0.0,True,E,150,S,2024,2,Kinson
2026_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,323,S,2026,1,Warrishales
2026_02,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,323,S,2026,2,Warrishales
2026_03,Earth,False,TRAPPIST-1e,20.0,False,0.0,4.0,429.0,0.0,287.0,False,G,323,S,2026,3,Alldson
2027_01,Earth,False,55 Cancri e,19.0,False,30.0,1.0,1051.0,0.0,6.0,True,F,399,P,2027,1,Oconley
2028_01,Earth,False,PSO J318.5-22,24.0,False,662.0,0.0,0.0,0.0,9.0,False,F,391,S,2028,1,Pooles
2029_01,Earth,False,55 Cancri e,43.0,False,0.0,6.0,730.0,1.0,0.0,False,F,400,P,2029,1,Camerrison
2032_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F,402,P,2032,1,Shcad
2034_01,Earth,False,TRAPPIST-1e,42.0,False,399.0,75.0,38.0,771.0,0.0,False,F,393,S,2034,1,Pearsalason
2038_01,Earth,False,TRAPPIST-1e,21.0,False,6.0,133.0,503.0,0.0,2.0,False,F,404,P,2038,1,Ingston
2040_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,B,85,S,2040,1,Stiven
2040_02,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,85,S,2040,2,Stiven
2041_01,Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,G,327,P,2041,1,Weavesend
2042_01,Earth,False,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,785.0,19.0,False,F,394,S,2042,1,Floways
2043_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,395,S,2043,1,Teake
2044_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,634.0,1.0,23.0,True,F,396,S,2044,1,Conleydenan
2045_01,Earth,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,G,324,S,2045,1,Whitneyes
2046_01,Earth,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,G,328,P,2046,1,Beston
2051_01,Earth,False,TRAPPIST-1e,20.0,False,2.0,0.0,694.0,0.0,22.0,True,E,126,P,2051,1,Alligator
2052_01,Mars,False,TRAPPIST-1e,31.0,False,162.0,1211.0,4.0,0.0,1.0,True,E,151,S,2052,1,Balle
2053_01,Europa,False,55 Cancri e,26.0,False,281.0,741.0,13.0,0.0,4724.0,False,C,68,P,2053,1,Wasede
2054_01,Europa,False,55 Cancri e,39.0,False,0.0,0.0,0.0,1528.0,1119.0,False,C,69,P,2054,1,Stivelte
2055_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,330,P,2055,1,Woodwinez
2055_02,Earth,False,PSO J318.5-22,32.0,False,0.0,58.0,0.0,0.0,642.0,True,G,330,P,2055,2,Woodwinez
2055_03,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,330,P,2055,3,Woodwinez
2055_04,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,G,330,P,2055,4,Woodwinez
2055_05,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,330,P,2055,5,Woodwinez
2055_06,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,330,P,2055,6,Canton
2056_01,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,False,G,331,P,2056,1,Hanghanson
2056_02,Earth,False,TRAPPIST-1e,14.0,False,16.0,0.0,0.0,712.0,149.0,False,F,407,P,2056,2,Hanghanson
2056_03,Earth,False,TRAPPIST-1e,68.0,False,0.0,286.0,0.0,1739.0,13.0,False,F,407,P,2056,3,Hanghanson
2056_04,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,331,P,2056,4,Hanghanson
2059_01,Earth,False,TRAPPIST-1e,55.0,False,2.0,0.0,0.0,0.0,907.0,True,G,333,P,2059,1,Moodmandez
2060_01,Earth,False,55 Cancri e,22.0,False,1430.0,0.0,0.0,0.0,423.0,False,G,327,S,2060,1,Baketton
2061_01,Europa,False,TRAPPIST-1e,34.0,False,0.0,5063.0,0.0,56.0,327.0,True,D,65,P,2061,1,Sedece
2062_01,Mars,False,TRAPPIST-1e,17.0,False,583.0,0.0,753.0,0.0,0.0,False,F,398,S,2062,1,Halibut
2063_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,False,G,328,S,2063,1,Leonaldez
2065_01,Earth,False,TRAPPIST-1e,13.0,False,12.0,0.0,0.0,0.0,1963.0,False,F,410,P,2065,1,Jeffey
2066_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,329,S,2066,1,Chapmaney
2067_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,C,70,P,2067,1,Sprender
